Models/OpenClawChannelStatus.swift	79	105	75.23809523809524
Models/OpenClawPresenceModels.swift	88	118	74.57627118644068
Services/OpenClawChatHistoryLoader.swift	203	246	82.52032520325203
Services/OpenClawEventProcessor.swift	203	305	66.55737704918033
Services/OpenClawGatewayConnection.swift	640	969	66.04747162022704
Services/OpenClawModelService.swift	248	309	80.2588996763754
Services/OpenClawNotificationService.swift	196	379	51.71503957783641
Services/OpenClawSessionManager.swift	114	121	94.21487603305785
